tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_1931,0.61,0.45,0.69,nan,nan,nan,0.47,0.62,14.88,6.75,0.91,3.54,3.12
design_1932,0.45,0.6,1.02,nan,nan,nan,0.52,0.81,16.87,7.59,0.92,4.73,5.62
design_1933,0.67,0.42,0.66,nan,nan,nan,0.47,0.62,16.32,7.33,0.92,19.45,17.58
design_1934,0.59,0.43,0.77,nan,nan,nan,0.51,0.66,16.52,7.42,0.92,18.0,17.13
design_1935,0.59,0.42,0.64,nan,nan,nan,0.45,0.59,16.25,7.31,0.92,6.75,8.21
design_1936,1.34,2.57,1.27,nan,nan,nan,0.84,1.76,18.18,8.0,0.92,19.23,17.71
design_1937,1.38,0.98,1.45,nan,nan,nan,0.69,1.31,16.95,7.49,0.92,19.48,16.69
design_1938,1.32,1.01,1.35,nan,nan,nan,0.66,1.25,18.15,7.98,0.92,20.9,17.56
design_1939,1.32,1.18,1.3,nan,nan,nan,0.67,1.27,17.17,7.57,0.92,21.25,17.55
design_1940,1.34,1.12,1.26,nan,nan,nan,0.66,1.25,17.82,7.84,0.92,20.95,15.48
design_1941,1.26,0.86,1.22,nan,nan,nan,0.61,1.14,17.91,7.89,0.92,18.63,17.89
design_1942,1.34,0.79,1.32,nan,nan,nan,0.65,1.2,17.77,7.84,0.92,19.9,16.49
design_1943,1.34,1.1,1.61,nan,nan,nan,0.71,1.39,17.31,7.64,0.92,21.09,16.69
design_1944,0.73,0.69,1.82,nan,nan,nan,0.71,1.29,17.04,7.6,0.9,21.25,16.42
design_1945,0.78,0.71,1.51,nan,nan,nan,0.64,1.12,16.53,7.38,0.91,22.57,15.68
design_1946,0.77,0.68,1.32,nan,nan,nan,0.58,1.02,16.17,7.24,0.9,20.93,16.37
design_1947,0.81,0.58,1.44,nan,nan,nan,0.64,1.07,17.3,7.71,0.9,6.28,5.08
design_1948,0.85,0.66,1.5,nan,nan,nan,0.64,1.13,15.34,6.87,0.91,22.06,16.66
design_1949,0.71,0.52,1.48,nan,nan,nan,0.6,1.06,17.81,7.93,0.9,14.86,14.76
design_1950,0.98,0.42,3.91,nan,nan,nan,1.18,2.57,16.63,7.44,0.9,14.89,11.69
design_1951,0.75,0.56,4.24,nan,nan,nan,1.26,2.76,17.68,7.86,0.91,13.35,10.26
design_1952,0.5,0.47,1.42,nan,nan,nan,0.56,1.01,15.4,6.94,0.91,9.69,5.9
design_1953,0.5,0.48,2.04,nan,nan,nan,0.7,1.39,18.09,8.05,0.91,21.51,14.52
design_1954,0.5,0.56,3.55,nan,nan,nan,1.1,2.37,18.2,8.08,0.91,16.8,11.73
design_1955,0.55,0.52,3.47,nan,nan,nan,1.09,2.32,17.9,7.97,0.91,14.1,11.52
design_1956,0.58,0.53,3.55,nan,nan,nan,1.11,2.38,17.92,8.0,0.91,14.24,9.41
design_1957,0.65,0.7,2.09,nan,nan,nan,0.75,1.47,17.47,7.81,0.91,9.9,7.54
design_1958,0.61,0.53,3.77,nan,nan,nan,1.18,2.52,18.41,8.18,0.91,20.78,15.19
design_1959,0.6,0.57,1.53,nan,nan,nan,0.6,1.1,17.32,7.76,0.91,8.23,6.26
design_1960,0.86,0.43,1.41,nan,nan,nan,0.62,1.06,17.73,7.87,0.92,26.1,18.13
design_1961,0.62,0.56,1.45,nan,nan,nan,0.61,1.05,18.35,8.13,0.92,23.09,12.63
design_1962,0.78,0.4,1.47,nan,nan,nan,0.61,1.08,18.15,8.05,0.92,10.11,10.27
design_1963,0.54,0.42,1.3,nan,nan,nan,0.57,0.93,17.7,7.85,0.92,20.42,12.53
design_1964,0.59,0.52,1.19,nan,nan,nan,0.56,0.89,18.16,8.03,0.92,11.42,9.95
design_1965,0.75,0.47,1.24,nan,nan,nan,0.57,0.95,17.24,7.66,0.92,20.85,12.38
design_1966,0.94,0.38,1.3,nan,nan,nan,0.59,1.02,17.42,7.73,0.92,14.05,12.11
design_1967,0.78,0.37,1.41,nan,nan,nan,0.61,1.04,17.46,7.77,0.92,18.05,12.98
design_1968,1.61,0.35,1.04,nan,nan,nan,0.65,1.16,16.11,7.09,0.92,14.99,13.74
design_1969,0.59,0.33,0.95,nan,nan,nan,0.46,0.65,14.58,6.45,0.92,13.33,13.45
design_1970,0.55,0.28,1.24,nan,nan,nan,0.5,0.76,13.77,6.13,0.91,16.68,14.83
design_1971,1.73,0.38,1.11,nan,nan,nan,0.68,1.25,16.29,7.15,0.92,14.82,12.99
design_1972,0.59,0.45,1.07,nan,nan,nan,0.49,0.72,16.26,7.13,0.92,10.56,10.58
design_1973,0.68,0.23,1.34,nan,nan,nan,0.53,0.84,15.02,6.64,0.91,13.21,14.34
design_1974,0.66,0.32,1.37,nan,nan,nan,0.55,0.85,15.45,6.81,0.92,12.89,14.13
design_1975,1.37,0.33,1.48,nan,nan,nan,0.64,1.17,18.13,7.91,0.91,17.05,15.17
design_1976,0.59,0.56,1.06,nan,nan,nan,0.44,0.74,18.03,7.88,0.92,19.32,15.49
design_1977,0.57,0.42,1.08,nan,nan,nan,0.46,0.71,18.38,8.02,0.92,23.0,21.9
design_1978,0.66,0.76,1.03,nan,nan,nan,0.48,0.81,18.02,7.86,0.91,15.51,12.86
design_1979,0.61,0.56,1.27,nan,nan,nan,0.49,0.83,18.2,7.95,0.91,3.97,3.85
design_1980,0.86,2.41,0.64,nan,nan,nan,0.73,1.53,16.26,7.15,0.91,22.26,22.72
design_1981,0.62,0.45,0.95,nan,nan,nan,0.45,0.68,16.93,7.42,0.91,22.24,22.6
design_1982,0.5,0.44,1.04,nan,nan,nan,0.45,0.68,17.47,7.64,0.92,22.03,23.77
design_1983,0.56,0.77,1.75,nan,nan,nan,0.6,1.08,17.86,7.83,0.91,11.19,7.88
design_1984,0.65,0.65,0.68,nan,nan,nan,0.5,0.66,17.88,7.81,0.92,27.88,16.41
design_1985,0.65,0.54,0.48,nan,nan,nan,0.44,0.56,17.25,7.54,0.92,14.33,8.27
design_1986,0.87,0.54,1.54,nan,nan,nan,0.61,1.06,18.39,8.08,0.91,21.1,13.69
design_1987,0.77,0.4,0.58,nan,nan,nan,0.48,0.61,18.28,8.01,0.92,17.29,8.97
design_1988,0.65,0.72,0.53,nan,nan,nan,0.5,0.64,17.59,7.68,0.92,25.86,15.9
design_1989,1.39,0.46,0.63,nan,nan,nan,0.58,0.95,17.18,7.54,0.92,13.67,7.59
design_1990,0.6,0.51,0.5,nan,nan,nan,0.44,0.54,17.08,7.46,0.93,14.75,11.8
design_1991,0.75,0.55,0.59,nan,nan,nan,0.48,0.64,17.6,7.68,0.92,14.92,12.41
design_1992,0.93,0.47,2.88,nan,nan,nan,0.87,1.81,17.28,7.61,0.92,26.25,20.92
design_1993,1.47,0.56,3.5,nan,nan,nan,1.09,2.27,16.59,7.3,0.92,16.14,17.96
design_1994,0.91,0.51,2.85,nan,nan,nan,0.86,1.79,16.92,7.45,0.92,26.04,20.15
design_1995,1.04,0.59,3.22,nan,nan,nan,0.96,2.03,17.46,7.68,0.92,22.3,17.27
design_1996,0.9,0.34,3.12,nan,nan,nan,0.94,1.93,16.63,7.33,0.92,18.87,18.87
design_1997,0.94,0.51,2.74,nan,nan,nan,0.84,1.73,17.05,7.51,0.92,24.06,19.15
design_1998,0.91,0.31,3.35,nan,nan,nan,0.99,2.06,16.95,7.47,0.92,18.75,19.34
design_1999,0.93,0.74,2.69,nan,nan,nan,0.83,1.73,17.44,7.67,0.92,10.72,14.05
design_2000,1.07,0.52,0.87,nan,nan,nan,0.52,0.86,17.5,7.67,0.92,26.67,20.26
design_2001,0.7,0.63,1.07,nan,nan,nan,0.51,0.82,16.82,7.38,0.92,26.81,19.83
design_2002,0.74,0.58,1.03,nan,nan,nan,0.51,0.8,17.12,7.52,0.92,26.34,20.93
design_2003,0.96,0.47,0.8,nan,nan,nan,0.52,0.78,17.1,7.51,0.91,25.48,20.75
design_2004,0.62,0.74,0.92,nan,nan,nan,0.48,0.76,17.5,7.66,0.92,12.72,9.04
design_2005,0.66,0.79,1.14,nan,nan,nan,0.52,0.88,17.78,7.78,0.92,18.99,12.91
design_2006,0.71,0.6,1.05,nan,nan,nan,0.51,0.81,16.88,7.4,0.92,26.88,19.72
design_2007,0.95,0.46,0.73,nan,nan,nan,0.5,0.75,17.49,7.66,0.92,10.61,10.21
design_2008,0.7,0.38,0.86,nan,nan,nan,0.54,0.73,16.5,7.4,0.92,10.36,8.86
design_2009,0.76,0.6,1.77,nan,nan,nan,0.72,1.33,17.53,7.86,0.91,22.27,18.73
design_2010,0.79,0.33,1.03,nan,nan,nan,0.55,0.84,17.15,7.69,0.92,12.15,10.39
design_2011,0.71,0.37,0.84,nan,nan,nan,0.52,0.72,17.12,7.66,0.92,13.93,11.03
design_2012,0.79,0.38,0.83,nan,nan,nan,0.56,0.74,14.72,6.66,0.91,11.01,9.28
design_2013,0.76,0.46,0.9,nan,nan,nan,0.55,0.78,15.45,6.96,0.91,14.61,13.25
design_2014,0.68,0.34,0.83,nan,nan,nan,0.54,0.7,13.78,6.26,0.91,11.08,9.35
design_2015,0.95,0.62,0.98,nan,nan,nan,0.55,0.9,13.68,6.25,0.9,12.64,11.24
design_2016,0.81,0.77,1.69,nan,nan,nan,0.67,1.24,16.56,7.34,0.92,24.71,19.14
design_2017,0.63,0.94,1.46,nan,nan,nan,0.6,1.11,15.96,7.12,0.91,24.95,20.18
design_2018,0.76,0.79,1.86,nan,nan,nan,0.69,1.33,15.6,6.96,0.92,24.52,19.03
design_2019,0.63,0.65,2.22,nan,nan,nan,0.75,1.5,16.56,7.39,0.91,25.13,18.66
design_2020,0.63,0.83,1.42,nan,nan,nan,0.58,1.07,17.45,7.76,0.91,24.93,19.78
design_2021,0.82,0.82,2.1,nan,nan,nan,0.76,1.48,18.41,8.17,0.91,18.31,12.36
design_2022,0.74,0.95,1.98,nan,nan,nan,0.75,1.42,16.42,7.31,0.91,24.63,18.93
design_2023,0.96,0.85,1.76,nan,nan,nan,0.73,1.33,17.25,7.62,0.92,26.15,18.4
design_2024,0.69,0.37,0.98,nan,nan,nan,0.51,0.72,16.37,7.19,0.92,14.87,12.68
design_2025,0.58,0.5,1.08,nan,nan,nan,0.5,0.75,18.3,8.0,0.91,16.32,11.3
design_2026,0.73,0.42,0.91,nan,nan,nan,0.5,0.72,17.34,7.59,0.92,11.7,12.06
design_2027,0.83,0.4,0.76,nan,nan,nan,0.48,0.7,16.99,7.46,0.92,16.88,15.42
design_2028,0.66,0.42,1.2,nan,nan,nan,0.55,0.82,17.15,7.54,0.91,15.42,13.84
design_2029,0.67,0.58,0.95,nan,nan,nan,0.5,0.74,17.85,7.83,0.92,13.49,13.32
design_2030,0.96,0.48,0.82,nan,nan,nan,0.49,0.79,16.76,7.35,0.92,14.62,14.32
design_2031,0.65,0.33,0.97,nan,nan,nan,0.52,0.7,17.99,7.86,0.92,13.12,14.84
design_2032,0.94,1.0,1.15,nan,nan,nan,0.6,1.06,17.63,7.86,0.92,24.07,18.09
design_2033,0.97,0.93,0.86,nan,nan,nan,0.54,0.91,18.42,8.2,0.92,25.44,18.36
design_2034,0.7,0.76,0.88,nan,nan,nan,0.49,0.8,17.87,7.96,0.92,22.71,13.55
design_2035,0.83,0.85,0.93,nan,nan,nan,0.52,0.88,17.92,7.97,0.92,24.95,18.98
design_2036,0.84,0.9,1.28,nan,nan,nan,0.6,1.08,18.27,8.13,0.92,20.33,16.91
design_2037,0.95,1.04,1.25,nan,nan,nan,0.61,1.12,18.57,8.24,0.92,25.66,12.86
design_2038,0.81,1.16,1.33,nan,nan,nan,0.63,1.16,18.36,8.2,0.91,29.52,12.95
design_2039,0.88,0.7,0.83,nan,nan,nan,0.5,0.81,18.26,8.13,0.92,23.39,11.92
design_2040,0.7,0.71,0.74,nan,nan,nan,0.43,0.72,18.45,8.1,0.92,15.37,7.89
design_2041,1.12,1.15,1.55,nan,nan,nan,0.69,1.31,17.86,7.87,0.91,6.11,8.09
design_2042,0.94,0.61,1.3,nan,nan,nan,0.56,1.02,18.05,7.94,0.92,11.9,7.4
design_2043,0.7,0.55,1.04,nan,nan,nan,0.49,0.81,17.77,7.81,0.92,8.17,4.8
design_2044,1.35,0.68,1.64,nan,nan,nan,0.69,1.33,17.16,7.56,0.92,13.72,11.29
design_2045,0.96,0.7,1.57,nan,nan,nan,0.64,1.18,17.03,7.53,0.91,14.68,12.34
design_2046,0.93,0.6,1.71,nan,nan,nan,0.63,1.23,16.57,7.34,0.92,9.72,8.45
design_2047,1.29,0.78,1.28,nan,nan,nan,0.63,1.16,18.81,8.25,0.92,29.3,16.96
design_2048,0.91,0.53,2.04,nan,nan,nan,0.81,1.49,4.07,2.25,0.91,3.05,1.67
design_2049,0.79,0.58,1.43,nan,nan,nan,0.67,1.09,3.94,2.19,0.92,1.31,1.06
design_2050,0.91,0.46,2.38,nan,nan,nan,0.89,1.7,4.38,2.38,0.91,3.68,1.93
design_2051,0.97,0.6,0.68,nan,nan,nan,0.58,0.76,3.96,2.19,0.92,1.19,0.77
design_2052,0.66,0.71,3.03,nan,nan,nan,1.03,2.11,14.45,6.57,0.91,8.95,8.88
design_2053,0.88,0.59,1.16,nan,nan,nan,0.62,0.96,3.88,2.16,0.92,1.74,0.99
design_2054,0.9,0.83,3.12,nan,nan,nan,1.06,2.2,14.34,6.53,0.9,4.82,5.83
design_2055,0.83,0.5,2.06,nan,nan,nan,0.8,1.49,4.05,2.25,0.91,2.11,1.39
design_2056,0.91,0.42,0.86,nan,nan,nan,0.49,0.78,18.49,8.17,0.91,17.96,17.02
design_2057,1.06,0.43,1.85,nan,nan,nan,0.67,1.34,17.69,7.83,0.91,19.12,12.53
design_2058,0.71,0.5,1.06,nan,nan,nan,0.52,0.83,18.83,8.31,0.91,15.61,14.53
design_2059,0.93,0.47,1.13,nan,nan,nan,0.56,0.92,18.86,8.33,0.91,13.96,15.7
design_2060,1.08,0.47,2.07,nan,nan,nan,0.73,1.48,17.78,7.87,0.91,18.7,12.67
design_2061,0.98,0.47,1.86,nan,nan,nan,0.67,1.33,18.36,8.12,0.91,19.18,13.25
design_2062,0.82,0.49,1.17,nan,nan,nan,0.53,0.91,19.2,8.48,0.91,17.55,15.93
design_2063,0.8,0.39,2.03,nan,nan,nan,0.71,1.39,18.08,8.0,0.91,19.9,14.21
design_2064,0.93,0.82,2.9,nan,nan,nan,0.9,1.86,17.37,7.61,0.92,20.64,17.48
design_2065,0.88,0.88,2.95,nan,nan,nan,0.93,1.89,16.48,7.25,0.92,16.3,15.24
design_2066,0.81,0.94,2.86,nan,nan,nan,0.9,1.83,16.39,7.21,0.92,22.44,20.0
design_2067,0.73,0.81,1.22,nan,nan,nan,0.56,0.95,18.23,7.97,0.92,22.72,18.0
design_2068,1.06,0.5,3.18,nan,nan,nan,0.99,2.0,16.86,7.41,0.92,13.73,14.46
design_2069,0.87,0.89,2.55,nan,nan,nan,0.85,1.66,17.28,7.59,0.92,21.55,18.9
design_2070,0.88,0.75,2.43,nan,nan,nan,0.81,1.58,17.7,7.77,0.92,24.14,22.91
design_2071,0.91,0.89,2.35,nan,nan,nan,0.82,1.57,17.24,7.56,0.92,21.63,18.85
design_2072,0.64,1.0,0.65,nan,nan,nan,0.49,0.77,17.56,7.69,0.92,19.43,18.6
design_2073,0.47,0.84,0.61,nan,nan,nan,0.44,0.65,17.7,7.75,0.92,22.25,14.79
design_2074,0.48,0.93,0.6,nan,nan,nan,0.46,0.69,17.93,7.84,0.92,22.46,16.75
design_2075,0.6,0.66,0.84,nan,nan,nan,0.48,0.7,18.41,8.03,0.92,16.21,21.37
design_2076,0.77,0.92,0.74,nan,nan,nan,0.5,0.81,17.58,7.7,0.92,19.51,11.87
design_2077,0.72,1.04,0.68,nan,nan,nan,0.5,0.82,17.99,7.86,0.92,11.79,12.54
design_2078,0.54,0.92,0.42,nan,nan,nan,0.44,0.66,17.92,7.83,0.92,20.66,18.6
design_2079,0.48,0.51,0.63,nan,nan,nan,0.45,0.54,17.56,7.67,0.92,13.19,16.38
design_2080,0.73,0.41,2.02,nan,nan,nan,0.77,1.44,22.93,10.12,0.9,70.94,64.9
design_2081,0.51,0.38,2.22,nan,nan,nan,0.8,1.54,21.01,9.3,0.91,49.41,49.64
design_2082,0.69,0.42,2.52,nan,nan,nan,0.88,1.76,22.73,10.01,0.91,68.32,58.16
design_2083,0.67,0.44,2.38,nan,nan,nan,0.84,1.66,22.2,9.78,0.91,43.02,21.48
design_2084,0.51,0.39,1.88,nan,nan,nan,0.72,1.31,20.01,8.9,0.91,43.56,29.67
design_2085,0.41,0.41,2.87,nan,nan,nan,0.97,1.96,19.01,8.45,0.91,51.88,49.15
design_2086,0.42,0.37,2.01,nan,nan,nan,0.72,1.39,22.07,9.76,0.91,59.5,54.48
design_2087,0.44,0.37,1.33,nan,nan,nan,0.6,0.95,20.61,9.14,0.91,42.89,36.52
design_2088,0.64,0.68,0.66,nan,nan,nan,0.44,0.66,16.99,7.4,0.92,18.54,11.65
design_2089,1.37,0.61,0.86,nan,nan,nan,0.56,1.03,17.6,7.66,0.92,13.75,8.56
design_2090,1.29,0.58,0.9,nan,nan,nan,0.54,0.99,16.76,7.31,0.92,21.55,9.69
design_2091,0.52,0.52,0.76,nan,nan,nan,0.43,0.6,17.53,7.65,0.92,11.25,6.68
design_2092,0.51,0.58,0.77,nan,nan,nan,0.43,0.61,16.9,7.37,0.92,13.85,7.02
design_2093,1.52,0.77,0.73,nan,nan,nan,0.58,1.12,16.62,7.25,0.92,22.67,14.96
design_2094,1.08,0.48,1.18,nan,nan,nan,0.56,0.96,16.64,7.28,0.92,6.15,4.78
design_2095,1.32,0.54,0.68,nan,nan,nan,0.51,0.95,17.84,7.76,0.92,17.86,9.29
design_2096,1.44,0.27,1.32,nan,nan,nan,0.66,1.19,17.62,7.85,0.92,22.71,19.69
design_2097,1.37,0.42,1.22,nan,nan,nan,0.62,1.13,17.19,7.65,0.92,22.1,19.59
design_2098,1.07,0.21,1.06,nan,nan,nan,0.58,0.93,16.08,7.21,0.92,21.86,20.75
design_2099,1.43,0.45,0.9,nan,nan,nan,0.59,1.01,17.2,7.67,0.92,15.62,15.54
design_2100,1.38,0.57,1.21,nan,nan,nan,0.64,1.14,17.07,7.62,0.92,21.51,19.96
design_2101,1.06,0.52,1.2,nan,nan,nan,0.6,1.02,16.18,7.24,0.92,21.67,19.84
design_2102,0.91,0.57,1.23,nan,nan,nan,0.6,1.01,17.79,7.91,0.92,22.2,18.9
design_2103,1.52,0.35,1.32,nan,nan,nan,0.67,1.23,17.19,7.66,0.92,22.2,19.87
design_2104,0.99,0.44,1.3,nan,nan,nan,0.67,1.07,10.42,4.9,0.91,23.36,18.4
design_2105,0.93,0.56,1.07,nan,nan,nan,0.6,0.94,5.2,2.72,0.91,1.14,0.88
design_2106,0.89,0.54,1.46,nan,nan,nan,0.7,1.16,14.32,6.51,0.92,23.65,19.39
design_2107,0.84,0.38,1.36,nan,nan,nan,0.64,1.07,17.37,7.79,0.92,7.18,5.17
design_2108,0.84,0.52,1.41,nan,nan,nan,0.67,1.12,13.69,6.25,0.91,23.88,19.59
design_2109,0.91,0.71,1.33,nan,nan,nan,0.68,1.11,9.17,4.37,0.91,24.01,17.4
design_2110,0.85,0.39,1.24,nan,nan,nan,0.62,1.0,15.19,6.9,0.91,24.24,20.69
design_2111,0.88,0.45,1.38,nan,nan,nan,0.64,1.1,17.77,7.95,0.92,22.36,21.89
design_2112,0.66,0.51,1.39,nan,nan,nan,0.57,1.0,16.84,7.51,0.91,4.01,4.28
design_2113,0.92,0.71,3.36,nan,nan,nan,1.03,2.24,19.5,8.61,0.91,7.63,7.23
design_2114,0.6,0.57,3.19,nan,nan,nan,0.97,2.09,18.51,8.22,0.91,7.34,6.91
design_2115,0.87,0.49,1.2,nan,nan,nan,0.55,0.95,16.36,7.31,0.91,7.31,3.31
design_2116,0.73,0.55,1.36,nan,nan,nan,0.57,1.0,16.01,7.16,0.91,7.27,4.14
design_2117,1.07,0.53,2.7,nan,nan,nan,0.88,1.85,19.23,8.52,0.91,21.31,20.49
design_2118,0.78,0.5,1.54,nan,nan,nan,0.62,1.11,17.68,7.86,0.91,7.32,4.43
design_2119,1.09,0.47,1.71,nan,nan,nan,0.7,1.28,15.86,7.09,0.91,9.38,8.05
design_2120,0.59,0.53,1.53,nan,nan,nan,0.57,0.98,16.93,7.42,0.92,12.41,15.32
design_2121,0.59,0.38,0.56,nan,nan,nan,0.41,0.52,17.68,7.72,0.92,29.94,16.42
design_2122,0.66,0.47,0.88,nan,nan,nan,0.45,0.69,18.03,7.88,0.92,21.14,17.64
design_2123,0.77,0.48,2.11,nan,nan,nan,0.67,1.3,17.61,7.7,0.92,11.85,14.3
design_2124,0.62,0.52,0.69,nan,nan,nan,0.41,0.61,17.99,7.85,0.92,18.26,17.35
design_2125,0.62,0.55,0.93,nan,nan,nan,0.43,0.72,18.28,7.97,0.92,14.17,9.3
design_2126,0.66,0.36,0.72,nan,nan,nan,0.43,0.6,17.21,7.54,0.92,19.3,17.4
design_2127,0.66,0.42,0.62,nan,nan,nan,0.42,0.58,18.24,7.95,0.92,22.18,20.39
design_2128,0.63,0.63,1.47,nan,nan,nan,0.63,1.12,16.41,7.34,0.92,21.66,18.63
design_2129,0.6,0.56,1.09,nan,nan,nan,0.54,0.86,16.5,7.39,0.92,9.53,7.26
design_2130,0.69,0.56,1.48,nan,nan,nan,0.63,1.12,15.91,7.13,0.92,21.7,18.14
design_2131,0.63,0.45,1.52,nan,nan,nan,0.63,1.13,16.43,7.36,0.92,21.36,17.61
design_2132,0.75,0.61,4.33,nan,nan,nan,1.43,3.04,17.15,7.76,0.9,9.13,5.66
design_2133,0.63,0.65,5.11,nan,nan,nan,1.67,3.57,18.83,8.45,0.9,11.8,6.91
design_2134,0.71,0.74,1.46,nan,nan,nan,0.63,1.14,13.67,6.21,0.91,6.5,7.19
design_2135,0.76,0.6,1.33,nan,nan,nan,0.6,1.05,15.96,7.16,0.92,21.82,17.96
design_2136,1.1,1.02,1.44,nan,nan,nan,0.7,1.26,15.14,6.87,0.91,22.29,17.68
design_2137,1.13,0.8,1.43,nan,nan,nan,0.69,1.22,13.79,6.31,0.9,22.7,17.35
design_2138,1.18,1.19,1.57,nan,nan,nan,0.77,1.38,18.17,8.13,0.91,20.03,14.72
design_2139,0.86,1.07,1.81,nan,nan,nan,0.76,1.43,18.31,8.18,0.92,17.57,15.25
design_2140,0.89,1.26,1.71,nan,nan,nan,0.75,1.42,18.14,8.1,0.92,22.62,15.61
design_2141,1.0,0.84,1.43,nan,nan,nan,0.67,1.19,16.42,7.4,0.91,24.86,17.38
design_2142,0.91,0.98,1.64,nan,nan,nan,0.71,1.33,17.45,7.83,0.91,15.46,12.71
design_2143,1.11,0.94,1.37,nan,nan,nan,0.68,1.2,15.72,7.1,0.91,23.49,17.15
design_2144,0.77,1.08,0.44,nan,nan,nan,0.48,0.79,17.28,7.58,0.92,21.53,16.02
design_2145,0.72,1.22,0.69,nan,nan,nan,0.5,0.89,17.05,7.49,0.92,17.03,11.76
design_2146,0.52,0.91,1.47,nan,nan,nan,0.61,1.04,16.89,7.42,0.92,18.78,18.06
design_2147,0.72,1.17,1.36,nan,nan,nan,0.63,1.12,16.85,7.41,0.92,25.06,18.12
design_2148,0.71,0.63,1.45,nan,nan,nan,0.61,1.02,16.77,7.37,0.92,16.99,19.34
design_2149,0.56,1.16,1.21,nan,nan,nan,0.57,1.01,17.4,7.63,0.92,15.9,13.7
design_2150,0.96,1.09,1.51,nan,nan,nan,0.66,1.22,17.13,7.52,0.92,13.83,16.58
design_2151,0.75,1.16,1.44,nan,nan,nan,0.66,1.15,15.81,6.97,0.92,17.63,22.31
design_2152,0.58,0.66,1.71,nan,nan,nan,0.65,1.19,18.16,8.01,0.92,19.91,13.7
design_2153,0.9,0.73,1.04,nan,nan,nan,0.55,0.92,17.26,7.65,0.91,22.11,16.17
design_2154,0.95,0.74,1.38,nan,nan,nan,0.61,1.1,18.09,8.0,0.91,23.4,16.19
design_2155,0.66,0.65,1.47,nan,nan,nan,0.59,1.07,16.14,7.18,0.91,24.64,17.01
design_2156,0.58,0.68,1.45,nan,nan,nan,0.6,1.05,16.34,7.28,0.91,20.61,17.19
design_2157,0.63,0.78,1.34,nan,nan,nan,0.59,1.01,15.7,6.99,0.92,20.98,16.88
design_2158,0.89,0.71,1.15,nan,nan,nan,0.57,0.97,16.68,7.41,0.92,21.92,18.69
design_2159,0.69,0.66,1.42,nan,nan,nan,0.59,1.05,17.53,7.78,0.91,22.16,16.98
design_2160,1.05,0.29,1.48,nan,nan,nan,0.57,1.03,16.86,7.41,0.91,14.03,11.02
design_2161,1.12,0.53,1.75,nan,nan,nan,0.6,1.2,17.8,7.79,0.91,10.6,13.57
design_2162,0.94,0.39,1.44,nan,nan,nan,0.55,0.98,17.67,7.74,0.91,8.99,8.29
design_2163,0.64,0.44,1.19,nan,nan,nan,0.5,0.79,18.14,7.92,0.91,12.36,13.98
design_2164,1.02,0.28,1.67,nan,nan,nan,0.6,1.1,17.45,7.65,0.91,21.32,21.45
design_2165,1.03,0.4,1.75,nan,nan,nan,0.61,1.15,17.4,7.63,0.91,21.05,21.25
design_2166,0.97,0.33,1.27,nan,nan,nan,0.54,0.92,16.51,7.25,0.91,20.56,19.13
design_2167,0.99,0.32,1.44,nan,nan,nan,0.55,1.0,17.43,7.63,0.91,11.16,14.13
design_2168,1.08,0.81,2.24,nan,nan,nan,0.76,1.49,17.16,7.51,0.92,11.96,12.88
design_2169,1.03,0.85,2.36,nan,nan,nan,0.78,1.54,16.97,7.42,0.92,13.1,14.4
design_2170,1.06,0.71,0.52,nan,nan,nan,0.51,0.81,16.91,7.41,0.92,12.76,13.29
design_2171,0.95,0.82,2.33,nan,nan,nan,0.76,1.5,17.2,7.52,0.92,22.87,16.58
design_2172,0.96,0.84,2.44,nan,nan,nan,0.79,1.56,16.79,7.35,0.92,11.3,12.38
design_2173,0.99,0.98,2.07,nan,nan,nan,0.74,1.42,17.16,7.5,0.92,23.63,18.38
design_2174,1.49,0.84,2.28,nan,nan,nan,0.85,1.64,17.03,7.45,0.92,16.16,15.46
design_2175,1.06,0.87,2.08,nan,nan,nan,0.74,1.42,16.9,7.39,0.92,12.2,13.26
design_2176,0.7,0.67,3.15,nan,nan,nan,1.07,2.19,19.17,8.57,0.91,15.44,14.21
design_2177,0.81,0.61,3.66,nan,nan,nan,1.21,2.54,18.28,8.19,0.91,16.12,12.81
design_2178,0.82,0.86,3.82,nan,nan,nan,1.25,2.66,18.71,8.37,0.91,15.19,11.8
design_2179,0.66,0.62,3.8,nan,nan,nan,1.24,2.61,19.12,8.55,0.91,15.56,12.01
design_2180,0.59,0.59,2.36,nan,nan,nan,0.83,1.66,17.5,7.89,0.9,10.78,4.54
design_2181,0.68,0.61,3.3,nan,nan,nan,1.09,2.29,17.69,7.95,0.9,6.26,5.34
design_2182,0.77,0.62,3.97,nan,nan,nan,1.29,2.74,19.43,8.68,0.9,12.12,7.55
design_2183,0.79,0.75,2.98,nan,nan,nan,1.02,2.1,19.69,8.79,0.9,15.03,11.37
design_2184,1.16,0.46,1.42,nan,nan,nan,0.68,1.19,16.45,7.41,0.92,7.3,7.9
design_2185,0.91,0.6,0.86,nan,nan,nan,0.53,0.82,17.53,7.86,0.92,23.23,25.68
design_2186,0.88,0.66,0.9,nan,nan,nan,0.54,0.85,16.87,7.59,0.91,21.31,19.37
