tag,framework_aligned_H1_rmsd,framework_aligned_H2_rmsd,framework_aligned_H3_rmsd,framework_aligned_L1_rmsd,framework_aligned_L2_rmsd,framework_aligned_L3_rmsd,framework_aligned_antibody_rmsd,framework_aligned_cdr_rmsd,interaction_pae,pae,pred_lddt,target_aligned_antibody_rmsd,target_aligned_cdr_rmsd
design_1675,0.74,1.1,1.38,nan,nan,nan,0.59,1.07,13.18,7.23,0.88,24.42,22.09
design_1676,0.52,1.08,1.73,nan,nan,nan,0.59,1.15,11.38,6.33,0.88,21.19,21.29
design_1677,0.48,1.01,1.71,nan,nan,nan,0.57,1.11,11.1,6.22,0.88,23.17,23.37
design_1678,0.55,1.19,1.78,nan,nan,nan,0.63,1.21,8.18,4.93,0.87,4.15,4.7
design_1679,0.61,1.12,1.21,nan,nan,nan,0.54,0.98,11.2,6.27,0.88,22.53,22.99
design_1680,0.57,0.6,0.72,nan,nan,nan,0.48,0.63,13.77,7.4,0.88,25.14,19.65
design_1681,0.55,0.45,0.91,nan,nan,nan,0.43,0.66,15.01,7.91,0.89,30.46,19.7
design_1682,0.62,0.67,4.68,nan,nan,nan,1.18,2.68,5.81,4.0,0.87,5.42,2.87
design_1683,0.56,0.54,0.77,nan,nan,nan,0.45,0.63,10.6,5.89,0.88,24.64,25.04
design_1684,0.56,1.36,1.3,nan,nan,nan,0.6,1.11,4.32,3.1,0.88,2.54,1.17
design_1685,0.45,0.7,1.19,nan,nan,nan,0.51,0.82,3.79,2.89,0.89,1.95,1.63
design_1686,0.59,0.62,1.0,nan,nan,nan,0.5,0.75,11.61,6.37,0.89,24.38,24.44
design_1687,0.55,0.76,0.96,nan,nan,nan,0.45,0.76,14.66,7.67,0.9,27.28,21.82
design_1688,0.93,1.09,1.95,nan,nan,nan,0.7,1.41,9.88,5.62,0.87,3.33,3.9
design_1689,0.52,0.62,1.26,nan,nan,nan,0.55,0.87,5.91,3.78,0.88,1.39,1.21
design_1690,0.36,0.44,1.08,nan,nan,nan,0.47,0.71,9.58,5.4,0.88,2.27,2.25
design_1691,0.75,0.58,1.6,nan,nan,nan,0.57,1.09,14.79,7.71,0.9,27.77,18.33
design_1692,0.39,0.7,0.99,nan,nan,nan,0.47,0.73,10.15,5.7,0.88,3.63,2.31
design_1693,0.62,0.76,1.2,nan,nan,nan,0.52,0.9,10.28,5.76,0.88,3.49,3.87
design_1694,0.66,0.53,1.42,nan,nan,nan,0.53,0.97,12.77,6.88,0.9,23.01,22.69
design_1695,0.69,0.57,1.33,nan,nan,nan,0.53,0.94,9.25,5.33,0.88,2.83,2.92
design_1696,0.71,0.58,1.03,nan,nan,nan,0.53,0.79,5.33,3.52,0.88,4.64,5.43
design_1697,1.32,0.75,0.54,nan,nan,nan,0.62,0.96,7.81,4.6,0.87,4.78,6.39
design_1698,0.71,0.46,1.36,nan,nan,nan,0.53,0.91,5.26,3.6,0.87,5.41,6.47
design_1699,1.26,0.65,0.91,nan,nan,nan,0.63,0.99,5.26,3.41,0.88,5.03,6.27
design_1700,0.64,0.54,1.07,nan,nan,nan,0.52,0.78,8.0,4.75,0.87,3.75,4.32
design_1701,1.2,0.57,0.84,nan,nan,nan,0.58,0.93,7.18,4.29,0.88,3.83,4.42
design_1702,1.13,0.87,1.01,nan,nan,nan,0.59,1.01,7.91,4.82,0.86,4.97,6.35
design_1703,1.34,0.51,1.58,nan,nan,nan,0.67,1.24,7.56,4.57,0.87,4.6,5.82
design_1704,0.55,0.58,0.64,nan,nan,nan,0.45,0.6,16.59,8.49,0.9,12.42,12.8
design_1705,0.65,0.53,0.68,nan,nan,nan,0.48,0.64,15.79,8.17,0.89,20.9,13.45
design_1706,0.46,0.62,0.68,nan,nan,nan,0.44,0.61,16.11,8.3,0.9,19.7,17.94
design_1707,0.67,0.45,0.76,nan,nan,nan,0.48,0.68,16.04,8.29,0.9,10.34,9.6
design_1708,0.53,0.6,0.6,nan,nan,nan,0.44,0.58,16.01,8.28,0.9,15.96,19.8
design_1709,0.48,0.59,0.59,nan,nan,nan,0.44,0.56,16.53,8.49,0.9,25.11,18.46
design_1710,0.45,0.46,0.65,nan,nan,nan,0.43,0.56,16.32,8.43,0.9,9.89,10.55
design_1711,0.49,0.48,0.73,nan,nan,nan,0.46,0.62,16.17,8.43,0.89,6.66,7.64
design_1712,0.87,0.83,0.65,nan,nan,nan,0.52,0.76,17.11,8.77,0.9,9.38,5.4
design_1713,0.89,0.78,0.69,nan,nan,nan,0.52,0.77,16.95,8.67,0.9,23.36,17.38
design_1714,0.6,0.81,0.68,nan,nan,nan,0.49,0.69,15.98,8.23,0.9,21.49,24.82
design_1715,0.63,0.93,0.71,nan,nan,nan,0.52,0.75,16.26,8.42,0.9,7.34,8.44
design_1716,0.89,0.88,0.7,nan,nan,nan,0.54,0.8,15.89,8.24,0.9,20.78,22.58
design_1717,0.66,0.89,0.75,nan,nan,nan,0.51,0.76,15.55,8.03,0.9,21.24,23.75
design_1718,0.93,0.82,0.66,nan,nan,nan,0.52,0.78,16.75,8.59,0.9,22.2,17.62
design_1719,0.69,0.69,0.71,nan,nan,nan,0.5,0.7,16.07,8.31,0.9,9.2,11.61
design_1720,0.57,1.06,0.98,nan,nan,nan,0.52,0.89,12.74,6.84,0.89,23.64,22.34
design_1721,0.47,0.9,1.11,nan,nan,nan,0.51,0.87,12.96,6.95,0.9,23.77,21.88
design_1722,0.38,0.8,1.29,nan,nan,nan,0.53,0.91,4.61,3.14,0.89,2.09,1.17
design_1723,0.64,0.74,2.0,nan,nan,nan,0.69,1.31,6.11,3.96,0.87,3.55,2.28
design_1724,0.51,1.74,2.03,nan,nan,nan,0.74,1.56,14.12,7.49,0.9,24.29,20.36
design_1725,0.56,0.96,1.17,nan,nan,nan,0.55,0.93,12.33,6.7,0.89,22.03,20.1
design_1726,0.55,0.95,1.1,nan,nan,nan,0.52,0.9,13.27,7.15,0.89,23.81,22.16
design_1727,0.52,0.97,1.99,nan,nan,nan,0.66,1.33,13.97,7.4,0.9,22.93,20.18
design_1728,0.62,0.32,1.29,nan,nan,nan,0.47,0.8,11.98,6.67,0.88,23.36,21.18
design_1729,0.67,0.43,1.7,nan,nan,nan,0.54,1.02,12.79,7.09,0.88,23.47,22.51
design_1730,0.66,2.76,1.63,nan,nan,nan,0.83,1.86,11.49,6.53,0.88,23.66,21.8
design_1731,0.79,0.36,1.37,nan,nan,nan,0.5,0.9,15.74,8.42,0.88,39.12,23.37
design_1732,0.57,0.32,1.37,nan,nan,nan,0.46,0.82,12.17,6.8,0.88,23.91,21.49
design_1733,0.54,0.4,1.39,nan,nan,nan,0.48,0.84,12.39,6.9,0.88,24.36,22.45
design_1734,0.73,2.74,1.68,nan,nan,nan,0.83,1.87,11.11,6.35,0.87,3.65,4.47
design_1735,0.65,0.34,1.3,nan,nan,nan,0.47,0.82,11.65,6.53,0.87,3.09,2.28
design_1736,0.76,0.83,0.72,nan,nan,nan,0.5,0.76,17.08,8.77,0.9,24.1,16.92
design_1737,0.6,0.76,0.67,nan,nan,nan,0.47,0.67,14.96,7.8,0.89,21.73,23.28
design_1738,0.52,0.86,0.68,nan,nan,nan,0.49,0.69,15.58,7.98,0.9,21.71,24.11
design_1739,0.57,0.75,0.62,nan,nan,nan,0.45,0.64,15.49,8.05,0.9,12.59,11.19
design_1740,0.63,0.71,0.69,nan,nan,nan,0.48,0.68,16.18,8.34,0.9,19.4,16.92
design_1741,0.35,0.65,0.67,nan,nan,nan,0.43,0.6,15.98,8.27,0.89,19.39,16.39
design_1742,0.82,0.85,0.74,nan,nan,nan,0.52,0.79,15.86,8.31,0.89,22.54,21.79
design_1743,0.56,0.89,0.75,nan,nan,nan,0.5,0.74,14.68,7.66,0.89,15.34,16.7
design_1744,0.89,1.08,1.69,nan,nan,nan,0.64,1.25,5.22,3.65,0.88,3.38,2.48
design_1745,0.91,1.04,1.39,nan,nan,nan,0.61,1.12,4.84,3.46,0.88,2.94,2.09
design_1746,0.54,1.0,1.62,nan,nan,nan,0.61,1.12,13.82,7.64,0.88,3.23,3.37
design_1747,0.51,1.07,3.09,nan,nan,nan,0.86,1.86,13.68,7.6,0.88,3.5,2.64
design_1748,0.61,1.04,1.77,nan,nan,nan,0.63,1.21,4.39,3.25,0.88,3.18,2.24
design_1749,0.53,1.02,1.37,nan,nan,nan,0.57,1.01,12.96,7.26,0.88,3.33,3.39
design_1750,0.98,1.03,1.66,nan,nan,nan,0.65,1.25,4.88,3.5,0.88,3.15,2.31
design_1751,0.51,1.01,1.47,nan,nan,nan,0.58,1.05,13.44,7.47,0.88,2.67,2.67
design_1752,1.0,0.5,1.21,nan,nan,nan,0.49,0.93,12.08,6.81,0.86,6.29,6.31
design_1753,1.06,0.68,1.23,nan,nan,nan,0.53,1.01,11.8,6.69,0.86,11.14,10.4
design_1754,1.03,0.53,1.28,nan,nan,nan,0.53,0.98,8.34,5.1,0.86,3.76,2.23
design_1755,1.07,0.62,1.63,nan,nan,nan,0.56,1.15,12.72,7.09,0.88,18.93,13.05
design_1756,0.98,0.61,2.7,nan,nan,nan,0.73,1.59,5.98,3.99,0.86,4.69,4.85
design_1757,0.99,0.51,1.22,nan,nan,nan,0.51,0.94,9.1,5.45,0.86,3.9,4.57
design_1758,1.13,0.65,1.61,nan,nan,nan,0.58,1.16,11.17,6.39,0.86,17.61,13.07
design_1759,1.11,0.75,1.27,nan,nan,nan,0.55,1.05,8.74,5.28,0.86,3.0,3.16
design_1760,0.78,2.79,1.23,nan,nan,nan,0.82,1.8,11.83,6.63,0.87,23.13,22.41
design_1761,0.74,2.92,1.73,nan,nan,nan,0.87,1.97,12.08,6.79,0.87,24.03,23.52
design_1762,0.73,2.91,1.45,nan,nan,nan,0.85,1.9,11.86,6.69,0.87,18.71,19.89
design_1763,0.7,2.83,1.31,nan,nan,nan,0.82,1.83,12.25,6.88,0.87,23.21,21.84
design_1764,0.78,2.92,2.76,nan,nan,nan,1.0,2.28,11.61,6.47,0.88,23.41,23.59
design_1765,0.68,2.9,1.32,nan,nan,nan,0.84,1.86,12.37,6.97,0.87,19.93,22.29
design_1766,0.94,2.87,1.1,nan,nan,nan,0.83,1.85,12.43,6.93,0.88,23.36,22.42
design_1767,0.74,2.84,0.89,nan,nan,nan,0.8,1.77,11.46,6.44,0.87,2.68,3.83
design_1768,0.77,0.63,1.0,nan,nan,nan,0.51,0.84,14.55,7.78,0.89,27.48,16.04
design_1769,0.46,0.9,0.77,nan,nan,nan,0.47,0.73,14.05,7.54,0.88,16.61,13.67
design_1770,0.53,0.78,1.2,nan,nan,nan,0.53,0.92,14.43,7.78,0.88,19.15,14.87
design_1771,0.52,0.87,0.68,nan,nan,nan,0.46,0.69,14.62,7.73,0.89,15.98,13.22
design_1772,0.5,0.77,0.9,nan,nan,nan,0.48,0.76,15.38,8.12,0.89,26.7,17.36
design_1773,0.49,1.06,1.16,nan,nan,nan,0.55,0.96,13.63,7.33,0.88,20.31,15.84
design_1774,0.47,0.81,1.12,nan,nan,nan,0.52,0.87,15.07,8.01,0.89,16.44,13.01
design_1775,0.6,0.83,1.01,nan,nan,nan,0.5,0.85,15.34,8.11,0.89,7.48,8.46
design_1776,0.46,0.95,1.41,nan,nan,nan,0.53,0.97,13.03,7.07,0.89,17.71,14.57
design_1777,0.5,1.04,1.97,nan,nan,nan,0.62,1.24,12.48,6.95,0.87,19.95,17.01
design_1778,0.5,0.9,1.61,nan,nan,nan,0.55,1.04,13.31,7.22,0.89,18.05,10.86
design_1779,0.56,0.99,1.37,nan,nan,nan,0.53,0.99,13.15,7.14,0.89,20.15,16.79
design_1780,0.47,0.98,1.74,nan,nan,nan,0.57,1.12,11.46,6.39,0.88,23.64,21.57
design_1781,0.48,1.02,1.24,nan,nan,nan,0.51,0.93,13.75,7.39,0.88,14.77,9.97
design_1782,0.65,1.04,1.48,nan,nan,nan,0.56,1.06,11.69,6.46,0.88,20.97,19.08
design_1783,0.51,1.02,1.43,nan,nan,nan,0.54,1.01,12.87,7.01,0.89,19.35,16.54
design_1784,0.54,0.57,2.07,nan,nan,nan,0.78,1.49,13.76,7.73,0.86,5.67,6.09
design_1785,0.7,0.51,3.93,nan,nan,nan,1.32,2.76,15.23,8.55,0.86,17.85,20.02
design_1786,0.62,0.64,2.67,nan,nan,nan,0.95,1.9,13.04,7.49,0.86,4.96,5.86
design_1787,0.6,0.63,2.18,nan,nan,nan,0.81,1.58,14.7,8.1,0.86,11.11,12.51
design_1788,0.63,0.62,2.11,nan,nan,nan,0.8,1.53,15.66,8.44,0.88,18.68,21.11
design_1789,0.54,0.61,2.26,nan,nan,nan,0.83,1.62,14.55,7.98,0.87,17.12,17.19
design_1790,0.86,0.54,4.46,nan,nan,nan,1.48,3.14,16.36,8.84,0.86,9.81,10.15
design_1791,0.54,0.51,2.03,nan,nan,nan,0.77,1.46,13.85,7.59,0.87,19.32,17.83
design_1792,0.56,0.49,0.75,nan,nan,nan,0.48,0.65,15.96,8.23,0.9,23.37,24.66
design_1793,0.76,0.51,0.68,nan,nan,nan,0.48,0.67,16.94,8.71,0.9,20.62,21.53
design_1794,0.95,0.34,0.56,nan,nan,nan,0.47,0.65,16.83,8.68,0.89,28.47,17.73
design_1795,0.56,0.49,0.73,nan,nan,nan,0.47,0.64,16.08,8.32,0.9,14.65,12.26
design_1796,0.54,0.49,0.65,nan,nan,nan,0.45,0.58,16.12,8.29,0.9,22.59,23.64
design_1797,0.66,0.42,0.7,nan,nan,nan,0.46,0.63,15.83,8.2,0.89,19.59,16.65
design_1798,0.83,0.32,0.57,nan,nan,nan,0.45,0.61,17.4,8.97,0.88,29.9,15.68
design_1799,0.78,0.22,3.43,nan,nan,nan,1.21,2.46,13.2,7.28,0.87,13.15,14.49
design_1800,0.83,0.66,4.03,nan,nan,nan,1.35,2.85,15.9,8.56,0.88,25.63,19.8
design_1801,0.53,0.49,4.38,nan,nan,nan,1.44,3.06,14.86,8.14,0.87,10.63,11.04
design_1802,0.63,0.49,2.6,nan,nan,nan,0.93,1.85,14.88,8.33,0.86,14.77,16.68
design_1803,0.6,0.48,5.09,nan,nan,nan,1.66,3.55,15.99,8.77,0.87,8.25,8.88
design_1804,0.64,0.56,3.36,nan,nan,nan,1.14,2.37,15.71,8.7,0.86,17.48,14.22
design_1805,0.7,0.55,2.28,nan,nan,nan,0.84,1.65,14.57,8.14,0.86,20.76,23.49
design_1806,0.77,0.54,4.38,nan,nan,nan,1.45,3.08,16.31,8.77,0.88,33.42,13.63
design_1807,0.42,0.57,1.79,nan,nan,nan,0.69,1.29,13.55,7.66,0.86,20.74,22.51
design_1808,0.7,0.7,1.47,nan,nan,nan,0.62,1.1,9.51,5.56,0.87,1.59,1.86
design_1809,0.73,0.59,1.29,nan,nan,nan,0.57,0.99,13.12,7.16,0.88,21.71,24.78
design_1810,0.67,0.62,1.11,nan,nan,nan,0.53,0.88,12.04,6.62,0.87,2.01,1.79
design_1811,0.66,0.63,1.0,nan,nan,nan,0.52,0.82,12.52,6.86,0.87,2.26,1.9
design_1812,0.71,0.64,1.22,nan,nan,nan,0.57,0.95,12.65,6.91,0.87,3.03,3.82
design_1813,0.63,0.59,0.92,nan,nan,nan,0.5,0.76,12.67,6.94,0.88,1.89,1.58
design_1814,0.83,0.57,3.78,nan,nan,nan,1.19,2.55,13.97,7.68,0.88,23.48,22.79
design_1815,0.8,0.62,1.2,nan,nan,nan,0.57,0.96,13.46,7.45,0.87,6.75,8.3
design_1816,0.83,0.67,4.69,nan,nan,nan,1.44,3.15,15.47,8.41,0.87,7.14,5.27
design_1817,0.75,0.62,3.87,nan,nan,nan,1.22,2.6,14.22,7.92,0.87,10.91,9.79
design_1818,0.73,0.68,1.61,nan,nan,nan,0.67,1.19,12.84,7.05,0.87,20.14,20.99
design_1819,0.61,0.5,4.35,nan,nan,nan,1.34,2.9,10.82,6.4,0.86,8.67,6.57
design_1820,0.67,0.71,4.28,nan,nan,nan,1.33,2.87,11.7,6.74,0.86,7.44,6.81
design_1821,0.77,0.74,0.92,nan,nan,nan,0.55,0.83,7.87,4.77,0.87,1.51,1.54
design_1822,0.7,0.65,4.18,nan,nan,nan,1.3,2.8,14.85,8.11,0.87,6.42,4.71
design_1823,0.94,0.73,1.06,nan,nan,nan,0.58,0.95,13.99,7.66,0.88,10.55,14.19
design_1824,0.38,0.31,0.65,nan,nan,nan,0.45,0.52,15.05,7.71,0.91,3.43,1.95
design_1825,0.38,0.3,0.56,nan,nan,nan,0.43,0.47,17.03,8.57,0.91,6.06,5.51
design_1826,0.43,0.32,0.59,nan,nan,nan,0.45,0.5,14.76,7.58,0.91,3.56,3.51
design_1827,0.42,0.4,0.61,nan,nan,nan,0.46,0.52,14.08,7.32,0.9,3.79,2.08
design_1828,0.4,0.29,0.63,nan,nan,nan,0.46,0.51,16.21,8.23,0.91,4.66,2.92
design_1829,0.4,0.39,0.6,nan,nan,nan,0.46,0.51,14.64,7.53,0.9,4.27,4.41
design_1830,0.68,0.37,0.63,nan,nan,nan,0.49,0.6,14.89,7.69,0.9,4.84,3.34
design_1831,0.4,0.3,0.61,nan,nan,nan,0.45,0.5,15.78,8.04,0.91,3.63,2.41
design_1832,0.57,0.57,0.79,nan,nan,nan,0.49,0.68,12.8,6.77,0.9,10.2,11.07
design_1833,0.59,0.52,0.83,nan,nan,nan,0.49,0.69,13.53,7.12,0.9,9.15,8.65
design_1834,0.61,0.44,0.9,nan,nan,nan,0.5,0.73,13.99,7.42,0.9,9.07,7.88
design_1835,0.52,0.49,0.76,nan,nan,nan,0.48,0.63,14.2,7.51,0.89,5.95,5.42
design_1836,0.55,0.58,0.87,nan,nan,nan,0.5,0.72,11.74,6.4,0.89,10.08,10.86
design_1837,0.6,0.6,0.88,nan,nan,nan,0.51,0.74,12.65,6.82,0.89,11.11,12.16
design_1838,0.57,0.53,0.91,nan,nan,nan,0.51,0.74,13.53,7.21,0.89,9.24,6.69
design_1839,0.65,0.62,0.68,nan,nan,nan,0.49,0.65,14.14,7.58,0.89,10.53,10.54
design_1840,0.72,0.71,1.29,nan,nan,nan,0.59,1.02,12.88,6.93,0.89,13.44,8.12
design_1841,0.68,0.73,1.06,nan,nan,nan,0.55,0.88,15.29,8.03,0.89,8.73,10.19
design_1842,0.65,0.6,1.23,nan,nan,nan,0.57,0.95,13.86,7.3,0.9,12.96,7.99
design_1843,0.66,0.68,1.25,nan,nan,nan,0.58,0.98,15.16,8.09,0.89,11.87,5.96
design_1844,0.68,0.72,1.15,nan,nan,nan,0.57,0.93,15.81,8.27,0.89,9.94,6.79
design_1845,0.62,0.67,1.15,nan,nan,nan,0.55,0.91,13.43,7.28,0.88,13.69,8.69
design_1846,0.76,0.64,1.13,nan,nan,nan,0.57,0.92,14.45,7.64,0.89,13.63,8.61
design_1847,0.6,0.77,1.18,nan,nan,nan,0.57,0.95,13.59,7.33,0.89,6.55,7.85
design_1848,0.56,0.51,9.52,nan,nan,nan,3.04,6.61,15.71,8.84,0.86,16.72,10.24
design_1849,0.55,0.47,7.12,nan,nan,nan,2.29,4.95,14.47,8.33,0.86,25.11,20.36
design_1850,0.75,0.5,1.04,nan,nan,nan,0.53,0.86,15.6,8.32,0.88,24.75,20.32
design_1851,0.6,0.49,0.86,nan,nan,nan,0.48,0.71,16.43,8.61,0.89,19.25,10.17
design_1852,0.69,0.55,4.84,nan,nan,nan,1.59,3.39,15.12,8.65,0.85,18.4,9.08
design_1853,0.53,0.48,6.11,nan,nan,nan,1.97,4.25,15.69,8.73,0.86,21.33,13.13
design_1854,0.58,0.44,0.9,nan,nan,nan,0.48,0.73,15.72,8.23,0.89,20.24,12.66
design_1855,0.68,0.48,5.75,nan,nan,nan,1.87,4.01,15.84,8.81,0.86,17.19,9.31
design_1856,0.48,1.24,0.76,nan,nan,nan,0.51,0.87,4.45,3.01,0.89,24.66,25.06
design_1857,0.49,0.54,0.72,nan,nan,nan,0.39,0.59,7.29,4.33,0.88,24.55,24.91
design_1858,0.47,0.48,0.79,nan,nan,nan,0.4,0.59,14.06,7.42,0.89,20.91,17.29
design_1859,0.58,0.54,0.71,nan,nan,nan,0.39,0.61,7.34,4.33,0.89,24.48,25.23
design_1860,0.52,0.76,0.97,nan,nan,nan,0.46,0.76,15.04,7.94,0.89,30.4,18.68
design_1861,0.41,2.39,0.79,nan,nan,nan,0.67,1.44,3.99,2.77,0.9,24.61,25.04
design_1862,0.51,1.16,0.64,nan,nan,nan,0.45,0.81,9.14,5.11,0.89,24.51,24.8
design_1863,0.38,0.87,0.43,nan,nan,nan,0.43,0.59,6.76,4.06,0.89,24.55,25.15
design_1864,0.45,0.54,2.0,nan,nan,nan,0.67,1.34,13.23,7.09,0.88,8.92,7.77
design_1865,0.92,0.6,2.16,nan,nan,nan,0.77,1.51,12.91,6.97,0.89,25.57,22.86
design_1866,0.48,0.58,1.51,nan,nan,nan,0.6,1.05,14.43,7.64,0.89,12.66,7.2
design_1867,0.54,0.45,1.33,nan,nan,nan,0.58,0.94,9.85,5.57,0.88,10.19,7.94
design_1868,0.48,0.68,1.82,nan,nan,nan,0.67,1.25,12.46,6.65,0.89,25.92,22.81
design_1869,0.37,0.36,1.26,nan,nan,nan,0.56,0.85,13.64,7.22,0.89,22.86,20.86
design_1870,0.33,0.58,1.29,nan,nan,nan,0.56,0.9,8.14,4.7,0.88,5.21,2.86
design_1871,0.48,0.58,1.74,nan,nan,nan,0.67,1.19,5.66,3.71,0.88,4.06,2.45
design_1872,0.75,0.6,1.89,nan,nan,nan,0.69,1.32,12.76,6.95,0.88,24.8,21.41
design_1873,0.48,3.11,1.12,nan,nan,nan,0.87,1.79,7.71,4.58,0.88,1.26,1.94
design_1874,0.72,0.64,1.52,nan,nan,nan,0.6,1.11,13.06,7.05,0.88,1.78,1.87
design_1875,0.84,0.84,1.94,nan,nan,nan,0.71,1.4,11.64,6.43,0.88,24.46,24.19
design_1876,1.09,0.63,2.28,nan,nan,nan,0.78,1.62,13.05,7.12,0.87,16.25,10.91
design_1877,0.61,0.61,1.37,nan,nan,nan,0.56,0.99,9.39,5.41,0.88,3.27,3.09
design_1878,0.71,0.32,1.85,nan,nan,nan,0.67,1.26,11.57,6.35,0.88,19.81,10.89
design_1879,0.84,0.76,2.02,nan,nan,nan,0.73,1.43,15.19,7.94,0.9,36.04,15.86
design_1880,0.63,2.43,0.53,nan,nan,nan,0.69,1.42,10.16,5.83,0.87,5.51,3.4
design_1881,0.71,2.53,0.69,nan,nan,nan,0.72,1.5,9.94,5.59,0.88,5.5,5.14
design_1882,0.67,2.47,0.86,nan,nan,nan,0.71,1.5,14.13,7.41,0.9,5.14,4.69
design_1883,0.68,2.62,1.21,nan,nan,nan,0.8,1.65,12.33,6.66,0.89,22.86,20.58
design_1884,0.58,2.42,0.66,nan,nan,nan,0.69,1.43,10.57,5.87,0.88,4.72,3.22
design_1885,0.66,2.33,0.87,nan,nan,nan,0.7,1.43,13.37,7.12,0.9,24.05,21.77
design_1886,0.68,2.45,0.83,nan,nan,nan,0.71,1.48,13.64,7.21,0.9,22.75,23.83
design_1887,0.8,2.55,0.89,nan,nan,nan,0.76,1.57,8.15,4.71,0.88,19.18,12.89
design_1888,6.4,17.03,6.14,nan,nan,nan,9.08,11.09,10.18,6.0,0.87,14.51,17.31
design_1889,6.94,16.75,6.42,nan,nan,nan,9.1,11.12,12.76,7.37,0.85,13.41,14.15
design_1890,6.99,16.86,6.73,nan,nan,nan,9.17,11.24,11.09,6.69,0.85,11.22,13.47
design_1891,7.81,17.04,6.07,nan,nan,nan,9.18,11.43,14.48,8.19,0.86,14.19,13.77
design_1892,7.33,17.0,6.41,nan,nan,nan,9.18,11.34,13.85,7.92,0.86,12.37,12.26
design_1893,6.68,17.65,5.93,nan,nan,nan,9.16,11.44,13.81,7.88,0.87,18.75,12.05
design_1894,7.14,17.54,5.26,nan,nan,nan,9.15,11.41,5.82,4.16,0.86,14.59,13.42
design_1895,6.61,17.12,4.95,nan,nan,nan,9.07,11.02,7.17,5.05,0.84,14.37,13.99
design_1896,0.8,0.63,0.68,nan,nan,nan,0.47,0.71,13.42,7.32,0.88,4.88,2.23
design_1897,0.98,0.55,0.64,nan,nan,nan,0.5,0.76,14.51,7.68,0.9,30.18,19.52
design_1898,0.51,0.64,0.96,nan,nan,nan,0.46,0.72,11.95,6.5,0.89,24.81,23.26
design_1899,0.59,0.7,1.43,nan,nan,nan,0.56,0.96,14.08,7.6,0.87,31.68,18.37
design_1900,0.88,0.55,0.73,nan,nan,nan,0.49,0.74,11.33,6.33,0.87,24.04,22.9
design_1901,0.55,0.82,1.02,nan,nan,nan,0.51,0.81,10.25,5.8,0.87,24.49,25.58
design_1902,0.55,0.93,0.94,nan,nan,nan,0.52,0.81,11.13,6.15,0.88,24.55,23.47
design_1903,0.46,0.46,1.17,nan,nan,nan,0.49,0.76,12.27,6.65,0.89,23.75,22.57
design_1904,0.31,1.31,0.74,nan,nan,nan,0.5,0.87,9.44,5.33,0.88,5.08,3.69
design_1905,0.41,1.34,1.09,nan,nan,nan,0.54,1.0,12.24,6.67,0.87,5.11,3.99
design_1906,0.54,1.36,0.69,nan,nan,nan,0.53,0.92,9.7,5.46,0.88,6.06,6.47
design_1907,0.88,1.18,1.58,nan,nan,nan,0.67,1.23,11.55,6.47,0.87,7.35,5.94
design_1908,0.58,1.36,1.6,nan,nan,nan,0.66,1.23,9.66,5.59,0.87,5.41,6.05
design_1909,0.37,1.31,0.94,nan,nan,nan,0.55,0.93,10.37,5.84,0.88,6.23,4.45
design_1910,0.46,1.29,0.65,nan,nan,nan,0.51,0.86,9.65,5.4,0.88,5.04,4.12
design_1911,0.53,1.38,0.64,nan,nan,nan,0.52,0.92,12.23,6.56,0.89,5.64,4.02
design_1912,0.65,0.61,0.78,nan,nan,nan,0.47,0.7,13.79,7.3,0.89,8.79,8.76
design_1913,1.4,0.42,2.24,nan,nan,nan,0.8,1.65,14.89,8.08,0.88,11.58,12.14
design_1914,0.65,0.58,0.86,nan,nan,nan,0.46,0.73,11.92,6.44,0.89,21.59,24.75
design_1915,0.74,0.66,0.76,nan,nan,nan,0.48,0.73,13.7,7.29,0.89,12.1,14.4
design_1916,0.75,0.74,0.75,nan,nan,nan,0.48,0.75,13.47,7.21,0.89,8.69,11.2
design_1917,1.62,0.42,0.74,nan,nan,nan,0.56,1.05,13.41,7.13,0.9,21.1,23.7
design_1918,1.11,0.7,0.74,nan,nan,nan,0.53,0.87,10.8,5.91,0.9,21.33,23.83
design_1919,1.19,0.6,0.62,nan,nan,nan,0.49,0.84,11.61,6.35,0.89,21.46,24.96
design_1920,0.48,0.37,0.93,nan,nan,nan,0.51,0.73,14.64,7.54,0.9,7.95,3.96
design_1921,0.72,0.65,0.65,nan,nan,nan,0.48,0.67,15.7,8.06,0.9,25.79,15.42
design_1922,0.55,0.57,0.9,nan,nan,nan,0.52,0.75,14.85,7.71,0.9,18.33,14.17
design_1923,0.6,0.51,0.71,nan,nan,nan,0.47,0.64,14.78,7.71,0.89,19.92,21.7
design_1924,0.69,0.64,0.87,nan,nan,nan,0.52,0.78,15.28,7.9,0.9,18.82,14.09
design_1925,0.74,0.68,0.65,nan,nan,nan,0.47,0.68,14.69,7.65,0.9,13.15,7.71
design_1926,0.44,0.63,0.73,nan,nan,nan,0.46,0.64,14.74,7.67,0.9,17.22,11.59
design_1927,0.58,0.63,0.87,nan,nan,nan,0.53,0.75,15.43,7.93,0.9,22.15,15.03
design_1928,0.86,0.78,0.59,nan,nan,nan,0.49,0.72,15.6,8.05,0.9,17.1,11.34
design_1929,0.38,0.72,0.57,nan,nan,nan,0.44,0.57,16.64,8.51,0.9,15.73,15.06
design_1930,0.48,0.67,0.69,nan,nan,nan,0.49,0.64,15.0,7.78,0.9,21.95,24.95
